id,error_message,error_code,occurred_at,user_id,ip_address,url,http_method,user_agent,stack_trace
198,Failed to load order history,500,2023-11-18 13:16:59.101284,50,53.87.195.31,https://www.apparentintelligence.com/order-history,PUT,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_2; rv:1.9.5.20) Gecko/2013-05-05 15:10:28 Firefox/3.6.20,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 114, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
199,User authentication failed,401,2023-11-18 22:16:52.101284,132,63.6.230.126,https://www.apparentintelligence.com/account,DELETE,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/14.0.840.0 Mobile/77S590 Safari/533.0","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 79, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
200,Item not available in stock,404,2023-11-19 10:14:46.101284,111,157.122.95.187,https://www.apparentintelligence.com/product-detail,DELETE,Opera/9.79.(Windows NT 5.2; wo-SN) Presto/2.9.171 Version/12.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 472, in <module>
    raise Exception('User session expired')
Exception: User session expired"
201,Search query failed,500,2023-11-19 16:48:46.101284,109,115.232.143.151,https://www.apparentintelligence.com/search,POST,Mozilla/5.0 (Windows 95; uz-UZ; rv:1.9.2.20) Gecko/2024-07-23 10:41:33 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 266, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
202,Failed to load checkout page,503,2023-11-19 22:34:59.101284,141,81.173.113.118,https://www.apparentintelligence.com/checkout,PUT,Opera/8.93.(Windows NT 6.0; csb-PL) Presto/2.9.175 Version/11.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 461, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
203,Search query failed,500,2023-11-20 03:58:24.101284,2,13.97.212.192,https://www.apparentintelligence.com/search,POST,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.6.7 (KHTML, like Gecko) Version/4.1 Safari/533.6.7","Traceback (most recent call last):
  File ""/app/checkout.py"", line 39, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
204,Item not available in stock,404,2023-11-20 11:27:46.101284,37,31.111.114.94,https://www.apparentintelligence.com/product-detail,GET,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),"Traceback (most recent call last):
  File ""/app/cart.py"", line 304, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
205,Search query failed,500,2023-11-20 18:24:15.101284,31,221.187.27.9,https://www.apparentintelligence.com/search,POST,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2019-07-24 17:43:05 Firefox/12.0,"Traceback (most recent call last):
  File ""/app/account.py"", line 455, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
206,Search query failed,500,2023-11-20 22:13:20.101284,45,25.213.53.113,https://www.apparentintelligence.com/search,DELETE,Mozilla/5.0 (Windows CE; lt-LT; rv:1.9.0.20) Gecko/2021-03-02 03:15:43 Firefox/13.0,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 61, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
207,User authentication failed,401,2023-11-21 00:10:08.101284,21,161.70.116.9,https://www.apparentintelligence.com/account,GET,Mozilla/5.0 (Windows NT 10.0; lij-IT; rv:1.9.1.20) Gecko/2018-10-13 16:14:09 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/login.py"", line 58, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
208,Failed to load product details,500,2023-11-21 03:49:01.101284,44,184.28.22.192,https://www.apparentintelligence.com/product-listing,DELETE,Mozilla/5.0 (Android 3.2.1; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,"Traceback (most recent call last):
  File ""/app/login.py"", line 17, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
209,Search query failed,500,2023-11-21 05:27:14.101284,88,188.202.43.102,https://www.apparentintelligence.com/search,GET,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fi-FI) AppleWebKit/531.40.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.40.5","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 82, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
210,Cart update failed,400,2023-11-21 07:50:01.101284,105,198.166.105.111,https://www.apparentintelligence.com/cart,PUT,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9; rv:1.9.5.20) Gecko/2015-10-15 20:10:42 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/search.py"", line 373, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
211,Failed to add item to wishlist,500,2023-11-21 10:44:06.101284,140,200.162.107.40,https://www.apparentintelligence.com/wishlist,PUT,Mozilla/5.0 (Windows NT 6.0; tig-ER; rv:1.9.0.20) Gecko/2011-06-24 05:17:45 Firefox/3.6.1,"Traceback (most recent call last):
  File ""/app/search.py"", line 91, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
212,Payment gateway timeout,504,2023-11-21 10:55:04.101284,37,31.111.114.94,https://www.apparentintelligence.com/checkout,DELETE,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/14.0.849.0 Safari/536.1","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 352, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
213,User authentication failed,401,2023-11-21 11:39:33.101284,5,167.38.232.237,https://www.apparentintelligence.com/login,GET,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 101, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
214,Search query failed,500,2023-11-21 16:00:35.101284,138,114.146.67.237,https://www.apparentintelligence.com/search,POST,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.899.0 Safari/535.1","Traceback (most recent call last):
  File ""/app/search.py"", line 313, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
215,Search query failed,500,2023-11-22 01:28:46.101284,35,34.48.165.234,https://www.apparentintelligence.com/search,PUT,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.37.6 (KHTML, like Gecko) Version/5.1 Safari/533.37.6","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 192, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
216,Failed to load checkout page,503,2023-11-22 10:50:27.101284,72,161.56.112.183,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2018-02-08 09:39:25 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/search.py"", line 10, in <module>
    raise Exception('User session expired')
Exception: User session expired"
217,User authentication failed,401,2023-11-22 20:47:31.101284,147,187.142.125.59,https://www.apparentintelligence.com/account,DELETE,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/14.0.876.0 Safari/536.2","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 379, in <module>
    raise Exception('User session expired')
Exception: User session expired"
218,Payment gateway timeout,504,2023-11-23 04:24:46.101284,166,216.202.200.80,https://www.apparentintelligence.com/checkout,PUT,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/535.29.7 (KHTML, like Gecko) Version/4.0.1 Safari/535.29.7","Traceback (most recent call last):
  File ""/app/login.py"", line 419, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
219,Item not available in stock,404,2023-11-23 09:26:06.101284,8,187.217.253.73,https://www.apparentintelligence.com/product-detail,PUT,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/4.1),"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 438, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
220,User session expired,401,2023-11-23 09:53:02.101284,198,8.175.5.219,https://www.apparentintelligence.com/login,POST,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/58.0.824.0 Mobile/24U064 Safari/531.0","Traceback (most recent call last):
  File ""/app/order-history.py"", line 17, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
221,User authentication failed,401,2023-11-23 18:33:02.101284,131,149.178.234.224,https://www.apparentintelligence.com/account,PUT,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1),"Traceback (most recent call last):
  File ""/app/order-history.py"", line 269, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
222,Failed to load order history,500,2023-11-24 11:39:22.101284,30,219.203.88.20,https://www.apparentintelligence.com/order-history,POST,Mozilla/5.0 (Windows NT 5.01; km-KH; rv:1.9.2.20) Gecko/2023-09-02 04:06:08 Firefox/10.0,"Traceback (most recent call last):
  File ""/app/search.py"", line 416, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
223,Failed to load order history,500,2023-11-24 14:10:13.101284,181,65.118.81.177,https://www.apparentintelligence.com/order-history,POST,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7; rv:1.9.5.20) Gecko/2013-05-17 14:08:03 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/login.py"", line 236, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
224,User authentication failed,401,2023-11-24 14:59:04.101284,129,43.41.56.11,https://www.apparentintelligence.com/login,GET,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/25.0.850.0 Safari/532.0","Traceback (most recent call last):
  File ""/app/cart.py"", line 453, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
225,Cart update failed,400,2023-11-24 21:22:53.101284,107,221.202.18.165,https://www.apparentintelligence.com/cart,PUT,Mozilla/5.0 (Android 4.0.3; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,"Traceback (most recent call last):
  File ""/app/search.py"", line 149, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
226,Failed to add item to wishlist,500,2023-11-25 00:23:21.101284,60,135.206.69.70,https://www.apparentintelligence.com/wishlist,POST,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_9) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/49.0.875.0 Safari/536.0","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 492, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
227,Search query failed,500,2023-11-25 05:36:46.101284,20,68.37.178.35,https://www.apparentintelligence.com/search,PUT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_9) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.865.0 Safari/536.1","Traceback (most recent call last):
  File ""/app/search.py"", line 112, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
228,User session expired,401,2023-11-25 07:08:47.101284,119,135.27.218.251,https://www.apparentintelligence.com/login,POST,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_9; rv:1.9.2.20) Gecko/2011-12-22 10:44:40 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/search.py"", line 53, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
229,Item not available in stock,404,2023-11-25 11:31:17.101284,79,39.153.161.241,https://www.apparentintelligence.com/product-detail,POST,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1 rv:2.0; he-IL) AppleWebKit/531.13.3 (KHTML, like Gecko) Version/5.0.3 Safari/531.13.3","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 240, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
230,Search query failed,500,2023-11-25 18:26:03.101284,30,25.102.29.156,https://www.apparentintelligence.com/search,POST,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_6 rv:5.0; kn-IN) AppleWebKit/533.47.6 (KHTML, like Gecko) Version/4.0.2 Safari/533.47.6","Traceback (most recent call last):
  File ""/app/cart.py"", line 251, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
231,Cart update failed,400,2023-11-26 00:30:10.101284,20,4.7.182.39,https://www.apparentintelligence.com/cart,DELETE,Opera/9.27.(Windows NT 6.1; ti-ET) Presto/2.9.186 Version/10.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 199, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
232,Failed to add item to wishlist,500,2023-11-26 00:52:03.101284,136,150.57.44.221,https://www.apparentintelligence.com/wishlist,PUT,Mozilla/5.0 (Windows NT 6.1; tig-ER; rv:1.9.1.20) Gecko/2016-01-08 13:48:35 Firefox/3.6.17,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 74, in <module>
    raise Exception('User session expired')
Exception: User session expired"
233,Cart update failed,400,2023-11-26 05:19:22.101284,161,191.209.90.219,https://www.apparentintelligence.com/cart,GET,Opera/9.34.(Windows CE; hr-HR) Presto/2.9.189 Version/10.00,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 376, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
234,Failed to add item to wishlist,500,2023-11-26 06:37:49.101284,11,40.127.39.103,https://www.apparentintelligence.com/wishlist,POST,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/35.0.886.0 Mobile/98J685 Safari/533.2","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 462, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
235,Failed to load product details,500,2023-11-26 06:46:23.101284,104,6.21.231.19,https://www.apparentintelligence.com/product-listing,POST,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.0),"Traceback (most recent call last):
  File ""/app/order-history.py"", line 467, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
236,Order placement timeout,504,2023-11-26 07:41:49.101284,81,8.78.167.2,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (Android 6.0; Mobile; rv:67.0) Gecko/67.0 Firefox/67.0,"Traceback (most recent call last):
  File ""/app/search.py"", line 228, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
237,Failed to load product details,500,2023-11-26 21:08:20.101284,75,213.162.98.247,https://www.apparentintelligence.com/product-listing,PUT,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.809.0 Safari/534.2","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 352, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
